0.663584545,0.799047395,37.51678629
0.866772353,0.04359972,19.32415883
0.859437391,0.980784812,45.42727146
0.834240496,0.734425711,37.9246209
0.375299868,0.993272823,36.95809769
0.967614471,0.302497295,28.45894015
0.99824767,0.868860907,44.7892121
0.232078104,0.981356847,33.81989859
0.983894643,0.242231872,26.29750509
0.202457549,0.360452871,14.55195665
0.582750613,0.239058074,18.55832457
0.952325212,0.655420879,38.05813498
0.911297813,0.146818414,23.71043325
0.16156231,0.373741778,13.04272297
0.465351223,0.656159973,29.45357555
0.701769286,0.108685329,16.65573821
0.231654831,0.454133468,18.11677194
0.798369452,0.44521004,29.46280935
0.961112291,0.295284626,27.30664461
0.3532137,0.552919421,23.70202286
0.577361502,0.386640613,23.40444572
0.432393777,0.385615323,19.08511916
0.846687986,0.400856169,29.28993046
0.151882543,0.891377052,30.36684685
0.658446827,0.685108645,35.20115355
0.398402677,0.652731333,26.88404425
0.537103384,0.608527441,29.18924419
0.570598853,0.538518143,26.35097941
0.471620415,0.0084666,8.152750678
0.564707221,0.947165077,39.90033935
0.682586508,0.820458743,38.56796498
0.244489321,0.462168533,18.9600772
0.419905636,0.990598748,38.14614269
0.422161399,0.869016313,34.24660269
0.850724847,0.807704804,42.74233502
0.810000918,0.533014625,31.93242224
0.472257947,0.157499997,15.26362704
0.902233678,0.030820879,18.29846105
0.5962413,0.961020381,40.09833628
0.001179958,0.584955663,17.61814147
0.915593468,0.132869232,22.84549528
0.330729096,0.960351301,34.96825934
0.933447934,0.144494015,23.09859677
0.546344157,0.072114484,13.33939782
0.003633501,0.549317703,15.40672761
0.225140717,0.074771358,4.004990811
0.358605168,0.432066752,20.30843006
0.693783297,0.430104792,25.59585245
0.126998721,0.36713731,12.58338661
0.881216028,0.201267952,24.37185935
0.834081587,0.922319391,43.75228392
0.817592364,0.309505932,24.62162906
0.798255494,0.069680072,18.08831422
0.668833199,0.997829005,43.50402201
0.466189722,0.157564675,16.02883047
0.626610552,0.551221787,26.70196899
0.715185318,0.905393562,40.69197451
0.914950891,0.041132545,18.49909831
0.720163576,0.207141562,21.8650755
0.713720325,0.717228169,37.52344819
0.260144414,0.397176582,16.79160789
0.986276128,0.863557539,44.82566873
0.05802179,0.795509144,24.15928945
0.423984171,0.374093932,21.31784878
0.18500879,0.668988905,22.77358103
0.921276008,0.787086195,41.72780562
0.756216725,0.62870832,35.64739493
0.263177833,0.047392209,7.326186439
0.098468045,0.065403979,5.172299978
0.724647881,0.848110377,41.41595543
0.865710923,0.263062653,23.94434524
0.388727336,0.312548602,16.92920552
0.807624537,0.38470956,28.10137739
0.820102645,0.667151571,36.02890884
0.617355914,0.604452153,30.21524561
0.21617181,0.293546427,12.46112752
0.381260711,0.615900591,26.14548316
0.32021206,0.091808585,9.139575513
0.279826555,0.364858935,16.48577744
0.487395636,0.684135576,31.19358002
0.962492711,0.149549257,23.85692071
0.45203424,0.536872088,25.73296699
0.717278439,0.125964481,18.21564068
0.408154185,0.39289416,19.44968351
0.085945901,0.672593933,20.66985121
0.420302756,0.008874799,9.133855284
0.175577112,0.982812677,31.39362445
0.282405557,0.03552526,7.872096784
0.297664775,0.580695051,23.38046766
0.7322732,0.087153606,17.76641425
0.625142127,0.440677686,25.30572038
0.864809376,0.633326331,35.8382946
0.611791735,0.353800055,21.21447448
0.586444538,0.120912674,16.680521
0.820634159,0.957066402,48.49272181
0.646850318,0.414376117,23.08575291
0.771850762,0.376091352,26.44303628
0.163244435,0.924885934,31.153032
0.52185349,0.339102029,20.89168562
0.642233174,0.015139396,12.26301329
